sample_id	PC1	PC2	PC3	subtype
TCGA-49-6745-01	-45.035952401598465	39.56742950589417	-4.730097440620293	LUAD
TCGA-49-6761-01	-60.46990110288625	22.983990178323932	-2.5640311920759893	LUAD
TCGA-49-6767-01	-35.97284126260006	5.001441840314137	7.340240305139189	LUAD
TCGA-49-AAQV-01	-36.77706582465669	-24.23535293630054	38.30926323937528	LUAD
TCGA-49-AAR0-01	-1.2861868431140075	-49.017967837663726	-8.070106550916314	LUAD
TCGA-49-AAR2-01	39.976272174506285	-84.24137409147714	-34.42336119795862	LUAD
TCGA-49-AAR3-01	-19.840598907665974	-3.584069658892754	9.03783483883848	LUAD
TCGA-49-AAR4-01	-14.619014566234304	-6.669046856296232	3.622606441359074	LUAD
TCGA-49-AAR9-01	24.312739131207575	-17.58916434105953	-21.315027146072474	LUAD
TCGA-49-AARE-01	-32.84958201321182	27.588676160929683	2.2994902516658056	LUAD
TCGA-49-AARN-01	-64.82965985686477	40.550967857766814	13.205016366764603	LUAD
TCGA-49-AARO-01	-41.008656374073624	-3.840768779249453	17.103267011408118	LUAD
TCGA-49-AARR-01	0.1980012803836645	-41.86925912342021	35.806006948335124	LUAD
TCGA-4B-A93V-01	-24.326997907882333	-47.65470948043233	-16.37732753593751	LUAD
TCGA-50-5044-01	-44.49139317704097	5.581774956022114	30.601446331961395	LUAD
TCGA-50-5045-01	-36.3950038670074	-25.09932933797698	31.789493523614958	LUAD
TCGA-50-5049-01	-8.419846378239761	-19.11488647399677	-1.6678696759466054	LUAD
TCGA-50-5051-01	-55.445932397258105	14.341668432199898	-25.020424438393157	LUAD
TCGA-50-5066-01	-4.935218213161859	-35.748756167032674	5.06049143255193	LUAD
TCGA-50-5068-01	-48.63291275151785	-0.7326331162946643	21.877235504023833	LUAD
TCGA-50-5072-01	14.396766814238996	-22.57473810117769	-0.16375630126621332	LUAD
TCGA-50-5930-01	11.590952328537941	-45.4051842302193	5.028280969082363	LUAD
TCGA-50-5931-01	30.811848322806505	-17.70595445619076	23.051706837601962	LUAD
TCGA-50-5932-01	-27.79479155960799	-41.14987769973864	-35.27875160495597	LUAD
TCGA-50-5933-01	-33.846879576762376	22.99616389942952	-18.680304341946403	LUAD
TCGA-50-5936-01	-4.989093039348564	1.203748101576097	-7.085042801775575	LUAD
TCGA-50-5939-01	-8.581778617283309	-9.567422384888415	1.3830897719846678	LUAD
TCGA-50-5941-01	-50.265681676334545	-8.866175953683907	18.29191099958973	LUAD
TCGA-50-5942-01	-67.0835432097819	1.9692292383779229	17.8909120765396	LUAD
TCGA-50-5944-01	-41.79786130050418	-38.85418509509446	11.636457969215325	LUAD
TCGA-50-5946-01	24.046442693806757	-49.464467008307736	-32.799445224359985	LUAD
TCGA-50-6590-01	-39.560921927362706	19.61659968931894	26.687941314961652	LUAD
TCGA-50-6591-01	-6.594365934542846	-20.25549596803849	7.73424129298136	LUAD
TCGA-50-6592-01	-26.055918127329903	11.198626111040316	24.032823072167158	LUAD
TCGA-50-6593-01	-52.5129501827667	-5.565509861103424	10.536567218582425	LUAD
