model_label	FPR	TPR
Early fusion + Elastic Net	0.7436708860759493	1
Early fusion + Elastic Net	0.7468354430379747	1
Early fusion + Elastic Net	0.75	1
Early fusion + Elastic Net	0.7531645569620253	1
Early fusion + Elastic Net	0.7563291139240507	1
Early fusion + Elastic Net	0.759493670886076	1
Early fusion + Elastic Net	0.7626582278481013	1
Early fusion + Elastic Net	0.7658227848101266	1
Early fusion + Elastic Net	0.7689873417721519	1
Early fusion + Elastic Net	0.7721518987341772	1
Early fusion + Elastic Net	0.7753164556962026	1
Early fusion + Elastic Net	0.7784810126582279	1
Early fusion + Elastic Net	0.7816455696202531	1
Early fusion + Elastic Net	0.7848101265822784	1
Early fusion + Elastic Net	0.7879746835443038	1
Early fusion + Elastic Net	0.7911392405063291	1
Early fusion + Elastic Net	0.7943037974683544	1
Early fusion + Elastic Net	0.7974683544303798	1
Early fusion + Elastic Net	0.8006329113924051	1
Early fusion + Elastic Net	0.8037974683544304	1
Early fusion + Elastic Net	0.8069620253164557	1
Early fusion + Elastic Net	0.810126582278481	1
Early fusion + Elastic Net	0.8132911392405063	1
Early fusion + Elastic Net	0.8164556962025317	1
Early fusion + Elastic Net	0.819620253164557	1
Early fusion + Elastic Net	0.8227848101265822	1
Early fusion + Elastic Net	0.8259493670886076	1
Early fusion + Elastic Net	0.8291139240506329	1
Early fusion + Elastic Net	0.8322784810126582	1
Early fusion + Elastic Net	0.8354430379746836	1
Early fusion + Elastic Net	0.8386075949367089	1
Early fusion + Elastic Net	0.8417721518987342	1
Early fusion + Elastic Net	0.8449367088607596	1
Early fusion + Elastic Net	0.8481012658227848	1
Early fusion + Elastic Net	0.8512658227848101	1
Early fusion + Elastic Net	0.8544303797468354	1
Early fusion + Elastic Net	0.8575949367088608	1
Early fusion + Elastic Net	0.8607594936708861	1
Early fusion + Elastic Net	0.8639240506329113	1
Early fusion + Elastic Net	0.8670886075949367	1
Early fusion + Elastic Net	0.870253164556962	1
Early fusion + Elastic Net	0.8734177215189873	1
Early fusion + Elastic Net	0.8765822784810127	1
Early fusion + Elastic Net	0.879746835443038	1
Early fusion + Elastic Net	0.8829113924050633	1
Early fusion + Elastic Net	0.8860759493670887	1
Early fusion + Elastic Net	0.8892405063291139	1
Early fusion + Elastic Net	0.8924050632911392	1
Early fusion + Elastic Net	0.8955696202531646	1
Early fusion + Elastic Net	0.8987341772151899	1
Early fusion + Elastic Net	0.9018987341772152	1
Early fusion + Elastic Net	0.9050632911392404	1
Early fusion + Elastic Net	0.9082278481012658	1
Early fusion + Elastic Net	0.9113924050632911	1
Early fusion + Elastic Net	0.9145569620253164	1
Early fusion + Elastic Net	0.9177215189873418	1
Early fusion + Elastic Net	0.9208860759493671	1
Early fusion + Elastic Net	0.9240506329113924	1
Early fusion + Elastic Net	0.9272151898734178	1
Early fusion + Elastic Net	0.930379746835443	1
Early fusion + Elastic Net	0.9335443037974683	1
Early fusion + Elastic Net	0.9367088607594937	1
Early fusion + Elastic Net	0.939873417721519	1
Early fusion + Elastic Net	0.9430379746835443	1
Early fusion + Elastic Net	0.9462025316455697	1
Early fusion + Elastic Net	0.9493670886075949	1
Early fusion + Elastic Net	0.9525316455696202	1
Early fusion + Elastic Net	0.9556962025316456	1
Early fusion + Elastic Net	0.9588607594936709	1
Early fusion + Elastic Net	0.9620253164556962	1
Early fusion + Elastic Net	0.9651898734177216	1
Early fusion + Elastic Net	0.9683544303797469	1
Early fusion + Elastic Net	0.9715189873417721	1
Early fusion + Elastic Net	0.9746835443037974	1
Early fusion + Elastic Net	0.9778481012658228	1
Early fusion + Elastic Net	0.9810126582278481	1
Early fusion + Elastic Net	0.9841772151898734	1
Early fusion + Elastic Net	0.9873417721518988	1
Early fusion + Elastic Net	0.990506329113924	1
Early fusion + Elastic Net	0.9936708860759493	1
Early fusion + Elastic Net	0.9968354430379747	1
Early fusion + Elastic Net	1	1
