layer	value
mRNA	12.3317
mRNA	1491.39
mRNA	3203.51
mRNA	7.9075
mRNA	16.5509
mRNA	854.738000000001
mRNA	77.8816
mRNA	447.656
mRNA	1449.97
mRNA	689.733
mRNA	786.293
mRNA	5.4015
mRNA	94.7117
mRNA	622.688
mRNA	0.4966
mRNA	938.146
mRNA	406.266
mRNA	1418.92
mRNA	6.4698
mRNA	218.503
mRNA	0.7338
mRNA	771.386
mRNA	998.89
mRNA	245.151
mRNA	938.128
mRNA	7.6889
mRNA	141.004
mRNA	273.864
mRNA	980.623
mRNA	488.007
mRNA	1022.74
mRNA	138.502
mRNA	1237.22
mRNA	8.2474
mRNA	15.3089
mRNA	49.687
mRNA	44.5598
mRNA	0.3357
mRNA	131.384
mRNA	4.5068
mRNA	37.6633
mRNA	653.69
mRNA	1.5228
mRNA	0
mRNA	4107.77
mRNA	215.316
mRNA	1315.88
mRNA	0
mRNA	41.0437
mRNA	0.7865
mRNA	2274.06
mRNA	1165.38
mRNA	305.842
mRNA	15.3509
mRNA	55.0239
mRNA	359.487
mRNA	1703.21
mRNA	3.4291
mRNA	570.868
mRNA	1.0121
mRNA	1.369
mRNA	108.346
mRNA	15.0021
mRNA	0.4552
mRNA	3.2341
mRNA	800.572
mRNA	486.23
mRNA	128.261
mRNA	227.825
mRNA	1.2052
mRNA	205.776
mRNA	1279.82
mRNA	546.351
mRNA	0.333
mRNA	17.3633
mRNA	1.126
mRNA	0
mRNA	200.656
mRNA	254.309
mRNA	686.366
mRNA	23.5883
mRNA	437.358
mRNA	0.6862
mRNA	355.292
mRNA	0.6074
mRNA	251.044
mRNA	0
mRNA	1720.24
mRNA	1018.17
mRNA	363.493
mRNA	3530.8
mRNA	77.3806
mRNA	316.202
mRNA	12.0426
mRNA	12.7927
mRNA	3.2362
mRNA	0.4192
mRNA	157.976
mRNA	3314.79
mRNA	3293.79
mRNA	2367.83
mRNA	10.6925
mRNA	107.893
mRNA	5622.12
mRNA	397
mRNA	3321.06
mRNA	5.1154
mRNA	22279
mRNA	568.08
mRNA	588.467
mRNA	111.602
mRNA	12115.2
mRNA	0
mRNA	477.876
mRNA	209.753
mRNA	2193.2
mRNA	246.816
mRNA	0.3213
mRNA	17.5305
mRNA	0
mRNA	129.575
mRNA	358.687
mRNA	401.124
mRNA	416.074
mRNA	0
mRNA	2001.04
mRNA	581.661
mRNA	3333.77
mRNA	106.485
mRNA	1168.99
mRNA	688.585
mRNA	272.112
mRNA	2082.23
mRNA	47.0468
mRNA	1585.65
mRNA	904.483
mRNA	0.5118
mRNA	817.801
mRNA	0
mRNA	2.1646
mRNA	699.254
mRNA	0
mRNA	4318
mRNA	419.94
mRNA	318.157
mRNA	1.7467
mRNA	3.9795
mRNA	3.8964
mRNA	646.436
mRNA	1383.28
mRNA	1592
mRNA	0.7744
mRNA	380.33
mRNA	0
mRNA	158.742
mRNA	0
mRNA	2165.75
mRNA	96.9101
mRNA	823.438
mRNA	2988.27
mRNA	0.7949
mRNA	0.296
mRNA	0
mRNA	350.391
mRNA	374.154
mRNA	273.227
mRNA	0
mRNA	174.359
mRNA	128.16
mRNA	1218.67
mRNA	38.2215
mRNA	2476.49
mRNA	0
mRNA	0.628
mRNA	3.2026
mRNA	10.7527
mRNA	129.113
mRNA	32.8
mRNA	0
mRNA	908.237
mRNA	427.798
mRNA	0
mRNA	404.646
mRNA	32.9382
mRNA	8.168
mRNA	4927.74
mRNA	973.567
mRNA	198.799
mRNA	1035.88
mRNA	553.179
mRNA	57.422
mRNA	4428.45
mRNA	8962.64
mRNA	0
mRNA	19.483
mRNA	0
mRNA	235.555
mRNA	17.6725
mRNA	15.1216
mRNA	1441.14
mRNA	1188.67
mRNA	4.0282
mRNA	1551.18
mRNA	11.6581
mRNA	1953.68
mRNA	722.003
mRNA	1951.52
mRNA	1263.81
mRNA	868.159
mRNA	350.963
mRNA	293.505
mRNA	839.857
mRNA	1730.08
mRNA	462.857
mRNA	33.5168
mRNA	1170.51
mRNA	120.16
mRNA	1.4225
mRNA	43.6893
mRNA	311.453
mRNA	4197.45
mRNA	1.1028
mRNA	2051.38
mRNA	274.777
mRNA	1111.55
mRNA	5.9932
mRNA	1.6065
mRNA	0.9287
mRNA	13.0926
mRNA	881.151
mRNA	0
mRNA	0
mRNA	471.771
mRNA	0.8137
mRNA	13.3975
mRNA	55.7214
mRNA	3.3526
mRNA	0
mRNA	398.807
mRNA	1358.59
mRNA	1270.04
mRNA	0
mRNA	1060.17
mRNA	0.399
mRNA	174.819
mRNA	0
mRNA	0.3655
mRNA	114.497
mRNA	1.6273
mRNA	0
mRNA	478.879
mRNA	475.786
mRNA	418.836
mRNA	1048.24
mRNA	114.648
mRNA	0
mRNA	247.891
mRNA	2864.2
mRNA	3323.5
mRNA	275.434
mRNA	18.4424
mRNA	243.85
mRNA	3181.41
mRNA	0
mRNA	0
mRNA	0.3912
mRNA	450.743
mRNA	429.856
mRNA	0
mRNA	17.0083
mRNA	235.045
mRNA	1412.59
mRNA	0
mRNA	34.1904
mRNA	54.2967
mRNA	273.5
mRNA	2.2472
mRNA	2013.61
mRNA	102.091
mRNA	44.7609
mRNA	556.728
mRNA	7479.05
mRNA	1032.61
mRNA	396.198
mRNA	1595.19
mRNA	967.165
mRNA	287.791
mRNA	353.177
mRNA	31.2316
mRNA	0
mRNA	800
mRNA	1581.69
mRNA	0
mRNA	318.579
mRNA	51.4938
mRNA	422.895
mRNA	459.391
mRNA	54.3515
mRNA	223.979
mRNA	2107.04
mRNA	377.278
mRNA	75.5262
mRNA	6.6585
mRNA	30.7303
mRNA	1030.88
mRNA	1.2653
mRNA	56.7775
mRNA	933.270000000001
mRNA	50.6543
mRNA	4.2754
mRNA	26.6715
mRNA	0
mRNA	898.956
mRNA	4002.99
mRNA	1792.4
mRNA	510.751
mRNA	34.1564
mRNA	428.193
mRNA	224.059
mRNA	1.0823
mRNA	611.793
mRNA	486.794
mRNA	263.7
mRNA	0
mRNA	0.4912
mRNA	290.062
mRNA	3.8249
mRNA	1472.17
mRNA	0
mRNA	593.75
mRNA	0
mRNA	0
mRNA	0
mRNA	2056.19
mRNA	735.38
mRNA	0
mRNA	0
mRNA	55277.4
mRNA	768.894
mRNA	1687.43
mRNA	10901.1
mRNA	400
mRNA	1386.25
mRNA	2145.27
mRNA	776.927
mRNA	34.8223
mRNA	5748.65
mRNA	1.561
mRNA	0
mRNA	399.815
mRNA	107.182
mRNA	755.971
mRNA	1868.11
mRNA	0.6116
mRNA	7.8038
mRNA	131.387
mRNA	0
mRNA	62.4325
mRNA	554.805
mRNA	1.1408
mRNA	608.969
mRNA	0
mRNA	246.736
mRNA	0.7645
mRNA	312.851
mRNA	0
mRNA	0
mRNA	111.055
mRNA	191.805
mRNA	30.6423
mRNA	33.6763
mRNA	92.4664
mRNA	4.5204
mRNA	2336.33
mRNA	12.1999
mRNA	27.2452
mRNA	1524.62
mRNA	387.892
mRNA	1082.2
mRNA	1153.16
mRNA	62.6058
mRNA	2056.44
mRNA	494.478
mRNA	259.271
mRNA	718.812
mRNA	10.8415
mRNA	6876.21
mRNA	0
mRNA	0.9488
mRNA	16
mRNA	3618.43
mRNA	16.2138
mRNA	38.244
mRNA	1067.84
mRNA	480.698
mRNA	916.262
mRNA	415.546
mRNA	438.695
mRNA	1008.68
mRNA	62.0843
mRNA	42084.6
mRNA	579.092
mRNA	0
mRNA	590.848
mRNA	0
mRNA	6.6043
mRNA	322.01
mRNA	71.7148
mRNA	3.8331
mRNA	0
mRNA	403.682
mRNA	202.924
mRNA	2151.7
mRNA	265.475
mRNA	0
mRNA	3932.6
mRNA	1041.67
mRNA	112.365
mRNA	3293.09
mRNA	627.816
mRNA	13.7216
mRNA	178.621
mRNA	1255.12
mRNA	945.252
mRNA	454.831
mRNA	280.329
mRNA	4149.5
mRNA	90.4437
mRNA	2847.16
mRNA	769.875
mRNA	0.8803
mRNA	0
mRNA	0
mRNA	882.524
mRNA	13.1812
mRNA	1615.77
mRNA	238.462
mRNA	127.884
mRNA	0
mRNA	183.908
mRNA	1575.31
mRNA	3.7789
mRNA	237.46
mRNA	39.6788
mRNA	312.741
mRNA	891.706
mRNA	3037.21
mRNA	58.6576
mRNA	191.26
mRNA	25.128
mRNA	336.744
mRNA	254.057
mRNA	1376.05
mRNA	501.568
mRNA	741.355
mRNA	1556.59
mRNA	1304.88
mRNA	3828.13
mRNA	948.718000000001
mRNA	1458.18
mRNA	289.674
mRNA	651.313
mRNA	479.581
mRNA	144.268
mRNA	2492.92
mRNA	191.561
mRNA	309.759
mRNA	163.807
mRNA	25.5078
mRNA	158.195
mRNA	132.058
mRNA	0
mRNA	0
mRNA	36.8239
mRNA	229.416
mRNA	47.9376
mRNA	36.0288
mRNA	351.228
mRNA	18215.7
mRNA	790.936
mRNA	606.916
mRNA	2144.72
mRNA	7.4838
mRNA	1.1511
mRNA	1312.02
mRNA	217.77
mRNA	989.879
mRNA	8.1367
mRNA	9.2045
mRNA	0
mRNA	0
mRNA	2099.51
mRNA	66.0592
mRNA	73.2488
mRNA	8.3811
mRNA	1296.43
mRNA	9.8319
mRNA	1210.47
mRNA	1567.24
mRNA	15.6794
mRNA	0.8711
mRNA	3615.92
mRNA	31.2627
mRNA	326.139
mRNA	0
mRNA	194.517
mRNA	12.2631
mRNA	6025.58
mRNA	549.075
mRNA	2303.53
mRNA	153.655
mRNA	220.728
mRNA	32.4846
mRNA	168.056
mRNA	1161.03
mRNA	1.6158
mRNA	0.7718
mRNA	0
mRNA	3.5508
mRNA	3559.99
mRNA	2214.15
mRNA	1.9316
mRNA	2931.39
mRNA	1530.77
mRNA	4.6512
mRNA	416.712
mRNA	734.665
mRNA	3.7202
mRNA	181.859
mRNA	617.614
mRNA	1509
mRNA	359.799
mRNA	272.591
mRNA	833.057
mRNA	0
mRNA	1453.86
mRNA	61.531
mRNA	312.241
mRNA	6.26
mRNA	437.148
mRNA	0.4527
mRNA	330.34
mRNA	0.4805
mRNA	2.1631
mRNA	13.6166
mRNA	121.831
mRNA	112.75
mRNA	860.311999999999
mRNA	412.867
mRNA	1650.6
mRNA	447.301
mRNA	563.487
mRNA	345.134
mRNA	0
mRNA	0
mRNA	2289.31
mRNA	2051.4
mRNA	0
mRNA	217.914
mRNA	8.5349
mRNA	0
mRNA	26.8098
mRNA	0.4097
mRNA	1214.01
mRNA	18.0344
mRNA	31.2076
mRNA	688.234
mRNA	9.2947
mRNA	0.4183
mRNA	480.135
mRNA	385.603
mRNA	105.506
mRNA	16.7598
mRNA	0.3825
mRNA	1147.1
mRNA	17.0341
mRNA	81.9333
mRNA	2.1931
mRNA	0.3486
mRNA	1208.4
mRNA	7.9738
mRNA	2.0619
mRNA	1.5974
mRNA	8.1855
mRNA	1242.13
mRNA	1.9663
mRNA	126.471
mRNA	21.6276
mRNA	21.3483
mRNA	0
mRNA	2595.24
mRNA	3532.65
mRNA	0.6242
mRNA	0
mRNA	241.969
mRNA	16.7254
mRNA	155.798
mRNA	30.2466
mRNA	1388.99
mRNA	1637.3
mRNA	4.1513
mRNA	6.3993
mRNA	0.6075
mRNA	2042.11
mRNA	4030.96
mRNA	9.1797
mRNA	35.824
mRNA	0.3905
mRNA	6.5874
mRNA	464.812
mRNA	6.9493
mRNA	16.3488
mRNA	308.722
mRNA	0
mRNA	40.2693
mRNA	300.836
mRNA	183.01
mRNA	11863.4
mRNA	846.981
mRNA	380.817
mRNA	541.667
mRNA	23.0805
mRNA	84.7469
mRNA	878.727
mRNA	456.422
mRNA	2.7884
mRNA	44.5553
mRNA	1229.76
mRNA	0
mRNA	213.446
mRNA	0
mRNA	332.248
mRNA	3372.48
mRNA	126.508
mRNA	320.746
mRNA	1206.78
mRNA	71.7218
mRNA	398.897
mRNA	236.762
mRNA	96.7742
mRNA	1031.28
mRNA	11.0701
mRNA	1065.12
mRNA	0.3067
mRNA	16.9406
mRNA	467.695
mRNA	7408.85
mRNA	1518.99
mRNA	663.616
mRNA	583.719
mRNA	99.8519
mRNA	0
mRNA	568.796
mRNA	2149.08
mRNA	13133.8
mRNA	0
mRNA	110.092
mRNA	17.8848
mRNA	151.233
mRNA	0
mRNA	0
mRNA	188.153
mRNA	335.508
mRNA	9.2743
mRNA	314.704
mRNA	15.2989
mRNA	150.289
mRNA	0
mRNA	2610.38
mRNA	0
mRNA	17.6725
mRNA	4950.99
mRNA	1287.86
mRNA	0
mRNA	0.3163
mRNA	40.8516
mRNA	0
mRNA	173.179
mRNA	0
mRNA	345.764
mRNA	306.434
mRNA	3369.51
mRNA	84.194
mRNA	582.174
mRNA	778.332
mRNA	940.624999999999
mRNA	47.952
mRNA	17.9856
mRNA	4.1513
mRNA	474.471
mRNA	0
mRNA	0
mRNA	1472.46
mRNA	23.0072
mRNA	264.075
mRNA	323.125
mRNA	0
mRNA	1483.54
mRNA	87.9606
mRNA	2515.05
mRNA	327.03
mRNA	7.0713
mRNA	0.2532
mRNA	4015.15
mRNA	843.704
mRNA	333.673
mRNA	372.595
mRNA	2665.51
mRNA	216.368
mRNA	3.2154
mRNA	694.755
mRNA	195.21
mRNA	1980.99
mRNA	1285.76
mRNA	0
mRNA	1.5308
mRNA	493.635
mRNA	29.79
mRNA	527.519
mRNA	4009.72
mRNA	555.671
mRNA	635.088
mRNA	191.91
mRNA	13.4008
mRNA	245.312
mRNA	0
mRNA	0
mRNA	299.58
mRNA	17.9532
mRNA	4909.59
mRNA	0
mRNA	67.1236
mRNA	0
mRNA	3260.85
mRNA	581.293
mRNA	17447.6
mRNA	896.076
mRNA	1574.49
mRNA	727.152
mRNA	0
mRNA	1190.17
mRNA	3131.56
mRNA	1137.96
mRNA	1180.63
mRNA	41.2794
mRNA	36.4949
mRNA	1134.88
mRNA	198.171
mRNA	0.5199
mRNA	111.916
mRNA	219.798
mRNA	385.702
mRNA	61.7051
mRNA	1998.36
mRNA	415.744
mRNA	1709.73
mRNA	728.389
mRNA	1.4939
mRNA	226.329
mRNA	2933.75
mRNA	2.5126
mRNA	0
mRNA	1641.81
mRNA	0
mRNA	737.323
mRNA	0
mRNA	1978.63
mRNA	227.154
mRNA	148.462
mRNA	245.446
mRNA	664.744
mRNA	32.1112
mRNA	1306.58
mRNA	1.3318
mRNA	957.985
mRNA	53.569
mRNA	0
mRNA	0
mRNA	9.39
mRNA	423.729
mRNA	478.97
mRNA	40.8435
mRNA	11.5109
mRNA	1853.26
mRNA	116.965
mRNA	1567.05
mRNA	1733
mRNA	0
mRNA	730.488
mRNA	146.366
mRNA	0.3754
mRNA	1.4368
mRNA	254.542
mRNA	4832.2
mRNA	1334.59
mRNA	163.623
mRNA	2735.44
mRNA	46.627
mRNA	345.015
mRNA	450.466
mRNA	32.0887
mRNA	11297.5
mRNA	489.163
mRNA	0
mRNA	0.4411
mRNA	0
mRNA	306.197
mRNA	11.8092
mRNA	1.8766
mRNA	799.163
mRNA	8.2945
mRNA	590.37
mRNA	554.654
mRNA	487.512
mRNA	1514.12
mRNA	65.7876
mRNA	496.993
mRNA	146.548
mRNA	5944.56
mRNA	608.015
mRNA	5.1645
mRNA	0
mRNA	51.9211
mRNA	8.658
mRNA	1650.81
mRNA	1049.14
mRNA	316.721
mRNA	621.756
mRNA	241.605
mRNA	659.149
mRNA	210.739
mRNA	15226
mRNA	0
mRNA	100.516
mRNA	8261.26999999999
mRNA	65.5644
mRNA	1643.5
mRNA	223.018
mRNA	0
mRNA	8417.47
mRNA	415.406
mRNA	0
mRNA	16.7763
mRNA	1.8198
mRNA	150.538
mRNA	0
mRNA	0
mRNA	2235.57
mRNA	29379.5
mRNA	7.6094
mRNA	8.8223
mRNA	426.438
mRNA	184.71
mRNA	6.2529
mRNA	152.339
mRNA	421.328
mRNA	0
mRNA	1.1246
mRNA	3.0814
mRNA	1370.73
mRNA	488.863
mRNA	423.865
mRNA	20.2492
mRNA	0
mRNA	337.353
mRNA	0
mRNA	597.058
mRNA	629.185
mRNA	57.7634
mRNA	891.689
mRNA	653.965
mRNA	1.2488
mRNA	0
mRNA	4609.8
mRNA	361.797
mRNA	1545.05
mRNA	0
mRNA	486.457
mRNA	289.26
mRNA	150.122
mRNA	988.401
mRNA	11.2254
mRNA	98.5572
mRNA	92.4342
mRNA	353.755
mRNA	27.9683
mRNA	651.899
mRNA	2129.99
mRNA	3501.2
mRNA	422.736
mRNA	3.3213
mRNA	0
mRNA	0
mRNA	346.826
mRNA	12.0046
mRNA	175.232
mRNA	16401.1
mRNA	271.662
mRNA	1607.21
mRNA	937.666
mRNA	426.895
mRNA	682.644
mRNA	212.03
mRNA	299.099
mRNA	1120.43
mRNA	0.8877
mRNA	0
mRNA	768.08
mRNA	50.7372
mRNA	374.14
mRNA	1182.03
mRNA	0
mRNA	175.092
mRNA	1214.52
mRNA	397.233
mRNA	48.8202
mRNA	4030.63
mRNA	1881.32
mRNA	241.319
mRNA	1.0929
mRNA	19.9501
mRNA	2279.46
mRNA	262.136
mRNA	6.2225
mRNA	904.198
mRNA	5841.97
mRNA	3.2805
mRNA	19.5066
mRNA	12986.7
mRNA	132.827
mRNA	221.172
mRNA	279.98
mRNA	1345.37
mRNA	3.1238
mRNA	500.492
mRNA	0
mRNA	639.582
mRNA	67.5462
mRNA	0
mRNA	53.6801
mRNA	27.7894
mRNA	0
mRNA	1049.48
mRNA	58.0101
mRNA	150.386
mRNA	892.717
mRNA	193.144
mRNA	731.944
mRNA	0
mRNA	125.563
mRNA	1548.5
mRNA	2.6339
mRNA	630.518
mRNA	9097.49
mRNA	152.591
mRNA	1089.9
mRNA	468.366
mRNA	568.405
mRNA	0
mRNA	156.576
mRNA	916.587
mRNA	280.198
mRNA	2.7076
mRNA	193.288
mRNA	1481.89
mRNA	0
mRNA	1601.01
mRNA	1613.48
mRNA	0
mRNA	268.645
mRNA	924.471
mRNA	8.6886
mRNA	594.198
mRNA	43.7158
mRNA	0
mRNA	746.67
mRNA	208.556
mRNA	3668.94
mRNA	728.522
mRNA	6226.66
mRNA	24.7597
mRNA	9.3985
mRNA	1035.76
mRNA	8430.24
mRNA	0.526
mRNA	5.6052
mRNA	932.348
mRNA	609.376
mRNA	0.8764
mRNA	444.031
mRNA	25.8463
mRNA	1451.16
mRNA	0
mRNA	44774.7
mRNA	5.4645
mRNA	0.7645
mRNA	1184.52
mRNA	3606.18
mRNA	0.3566
mRNA	0
mRNA	275.641
mRNA	401.359
mRNA	357.77
mRNA	0
mRNA	904.962
mRNA	13.4526
mRNA	1.885
mRNA	820.112
mRNA	885.741
mRNA	1928.51
mRNA	0
mRNA	302.479
mRNA	4.53
mRNA	16.2975
mRNA	961.713999999999
mRNA	2660.75
mRNA	3231.8
mRNA	2931.65
mRNA	1086.17
mRNA	1.3104
mRNA	0.8863
mRNA	0
mRNA	0
mRNA	1305.3
mRNA	170.35
mRNA	1848.82
mRNA	2882.66
mRNA	16.2413
mRNA	52.6627
mRNA	123.531
mRNA	4489.09
mRNA	525.971
mRNA	830.03
mRNA	863.303
mRNA	383.496
mRNA	593.64
mRNA	0
mRNA	805.714
mRNA	2058.97
mRNA	315.771
mRNA	32.8571
mRNA	4.7552
mRNA	0
mRNA	0
mRNA	320.101
mRNA	0
mRNA	2.0243
mRNA	652.678
mRNA	2218.32
mRNA	2.1058
mRNA	0
mRNA	385.22
mRNA	557.856
mRNA	731.757
mRNA	782.527
mRNA	14263.9
mRNA	892.237
mRNA	2577.48
mRNA	3552.33
mRNA	53.7408
mRNA	312.576
mRNA	3.3784
mRNA	1684.9
mRNA	1089.34
mRNA	449.232
mRNA	77.2608
mRNA	100.552
mRNA	0
mRNA	1180.39
mRNA	149.266
mRNA	0
mRNA	1346.15
mRNA	994.161000000001
mRNA	0
mRNA	593.797
mRNA	21.6847
mRNA	8.5185
mRNA	6.0844
mRNA	1221.25
mRNA	326.429
mRNA	335.012
mRNA	1269.6
mRNA	1.2598
mRNA	133.001
mRNA	1508.22
mRNA	0.2949
mRNA	2.751
mRNA	796.107
mRNA	49.2727
mRNA	358.659
mRNA	18272.9
mRNA	196.894
mRNA	2785.43
mRNA	6.5789
mRNA	8172.56
mRNA	1117.69
mRNA	1641.38
mRNA	0.7746
mRNA	377.239
mRNA	252.21
mRNA	5.9553
mRNA	813.957
mRNA	16.5522
mRNA	41.1227
mRNA	435.638
mRNA	1180.29
mRNA	0
mRNA	8.6207
mRNA	2.1866
mRNA	896.571
mRNA	506.305
mRNA	0.9219
mRNA	135.331
mRNA	584.628
mRNA	8.9888
mRNA	27.9707
mRNA	750.289
mRNA	1096.85
mRNA	165.089
mRNA	190.149
mRNA	506.078
mRNA	1715.6
mRNA	48.072
mRNA	2126.89
mRNA	13.6295
mRNA	324.863
mRNA	1665.67
mRNA	1121.08
mRNA	899.539
mRNA	25.0641
mRNA	82.3004
mRNA	44.0395
mRNA	547.985
mRNA	8737.17
mRNA	11.8421
mRNA	281.805
mRNA	739.68
mRNA	70.186
mRNA	1122.4
mRNA	2753.18
mRNA	22.8663
mRNA	119.402
mRNA	0
mRNA	2949.36
mRNA	1829.01
mRNA	27.1363
mRNA	829.812
mRNA	192.197
mRNA	0
mRNA	40.6681
mRNA	500.461
mRNA	22.9885
mRNA	1056.73
mRNA	417.364
mRNA	34.0022
mRNA	8510.73
mRNA	429.609
mRNA	116.332
mRNA	3.2132
mRNA	675.908
mRNA	57.8244
mRNA	91.1779
mRNA	99.74
mRNA	230.152
mRNA	3944.99
mRNA	2161.02
mRNA	0
mRNA	4.2086
mRNA	280.601
mRNA	159.848
mRNA	54.9928
mRNA	1660.81
mRNA	1.0753
mRNA	862.697
mRNA	119.945
mRNA	6.4939
mRNA	686.219
mRNA	224.567
mRNA	67.0947
mRNA	44.7504
mRNA	0
mRNA	305.478
mRNA	387.631
mRNA	420.454
mRNA	1779.34
mRNA	434.39
mRNA	46.5789
mRNA	0.4275
mRNA	1291.25
mRNA	0.9569
mRNA	0
mRNA	12.7226
mRNA	1311.98
mRNA	507.93
mRNA	9.9272
mRNA	1082.79
mRNA	2261.82
mRNA	0
mRNA	163.68
mRNA	213.643
mRNA	0
mRNA	0
mRNA	85.8956
mRNA	796.513999999999
mRNA	0
mRNA	134.06
mRNA	0
mRNA	1336.75
mRNA	6.3177
mRNA	820.811999999999
mRNA	434.687
mRNA	0
mRNA	47.5456
mRNA	667.437
mRNA	0
mRNA	1089.46
mRNA	272.143
mRNA	5.4551
mRNA	1306.23
mRNA	2075.66
mRNA	1339.67
mRNA	1385.83
mRNA	14.9443
mRNA	5.726
mRNA	3672.11
mRNA	2013.93
mRNA	150.405
mRNA	0.4361
mRNA	638.128
mRNA	17.7665
mRNA	1687.03
mRNA	5235.19
mRNA	1732.96
mRNA	900
mRNA	155.718
mRNA	8.9987
mRNA	9.4554
mRNA	2200.04
mRNA	9657.14
mRNA	619.062
mRNA	1158.7
mRNA	2.7322
mRNA	1869.46
mRNA	305.196
mRNA	247.135
mRNA	4354.88
mRNA	199.974
mRNA	15.6413
mRNA	330.287
mRNA	301.627
mRNA	1.1028
mRNA	173.99
mRNA	1.2465
mRNA	928.814
mRNA	1787
mRNA	2920.2
mRNA	2123.13
mRNA	7463.88
mRNA	0.958
mRNA	76.0946
mRNA	2.8952
mRNA	615.134
mRNA	0.6714
mRNA	0
mRNA	0
mRNA	727.017
mRNA	2208.64
mRNA	54.843
mRNA	0
mRNA	4.2888
mRNA	44.5829
mRNA	7.183
mRNA	3122.18
mRNA	240.633
mRNA	3392.46
mRNA	29.7632
mRNA	8.794
mRNA	157.943
mRNA	2.0736
mRNA	0
mRNA	370.05
mRNA	3723.45
mRNA	0.5155
mRNA	876.409
mRNA	112.066
mRNA	380.135
mRNA	2398.3
mRNA	0
mRNA	616.341
mRNA	3722.69
mRNA	0.7148
mRNA	2469.5
mRNA	50.4819
mRNA	1662.96
mRNA	1581.11
mRNA	959.807
mRNA	42.4552
mRNA	96.3618
mRNA	333.935
mRNA	190.426
mRNA	0.2662
mRNA	53.5682
mRNA	34.7473
mRNA	55.7746
mRNA	1097.29
mRNA	310.7
mRNA	289.377
mRNA	24.2212
mRNA	121.346
mRNA	424.064
mRNA	1498.41
mRNA	2737.84
mRNA	275.454
mRNA	1.3321
mRNA	0
mRNA	618.147
mRNA	0.8366
mRNA	34.4262
mRNA	1903.26
mRNA	4.6554
mRNA	346.651
mRNA	1312.46
mRNA	1778.38
mRNA	806.827
mRNA	212.801
mRNA	1671.12
mRNA	720.463
mRNA	1420.08
mRNA	24.4091
mRNA	7673.57
mRNA	322.338
mRNA	972.819
mRNA	727.599
mRNA	282.25
mRNA	1221.73
mRNA	95.1417
mRNA	166.035
mRNA	3638.44
mRNA	0
mRNA	3319.54
mRNA	0.5631
mRNA	115.666
mRNA	2976.21
mRNA	2.7137
mRNA	1452.37
mRNA	87.8378
mRNA	2021.38
mRNA	581.245
mRNA	584.427
mRNA	98.5353
mRNA	1573.16
mRNA	68.7023
mRNA	1343.02
mRNA	18.8883
mRNA	0.312
mRNA	58.7949
mRNA	296.575
mRNA	585.581
mRNA	2593.33
mRNA	6.7019
mRNA	0.6426
mRNA	0
mRNA	1077.6
mRNA	4.1249
mRNA	1566.35
mRNA	0.4721
mRNA	0.4613
mRNA	2046.91
mRNA	197.88
mRNA	1154.92
mRNA	298.165
mRNA	4234.63
mRNA	6.1951
mRNA	71.3028
mRNA	339.65
mRNA	0
mRNA	681.994
mRNA	0.3906
mRNA	1438.95
mRNA	66.5543
mRNA	1594.44
mRNA	3485.5
mRNA	3.7688
mRNA	4.8104
mRNA	647.254
mRNA	0
mRNA	7.0161
mRNA	1383.32
mRNA	0
mRNA	81.9689
mRNA	10.4418
mRNA	800.12
mRNA	755.929
mRNA	3048.86
mRNA	3915.43
mRNA	745.166
mRNA	836.468
mRNA	0
mRNA	1294.11
mRNA	9.9585
mRNA	536.297
mRNA	791.182
mRNA	344.097
mRNA	86.4914
mRNA	4242.44
mRNA	565.597
mRNA	17.6056
mRNA	16350.9
mRNA	2285.88
mRNA	0
mRNA	32.8969
mRNA	498.625
mRNA	306.274
mRNA	48.3166
mRNA	1693.85
mRNA	809.243000000001
mRNA	1911.27
mRNA	469.746
mRNA	579.586
mRNA	1237.86
mRNA	1.1124
mRNA	53.6831
mRNA	264.463
mRNA	0
mRNA	519.203
mRNA	463.751
mRNA	585.621
mRNA	408.451
mRNA	5.4988
mRNA	20.9223
mRNA	786.123
mRNA	88.838
mRNA	666.51
mRNA	1019.5
mRNA	17012.5
mRNA	474.347
mRNA	0
mRNA	5738.89
mRNA	533.333
mRNA	100.782
mRNA	8.0648
mRNA	1258.2
mRNA	195.501
mRNA	0
mRNA	0
mRNA	1122.92
mRNA	521.509
mRNA	784.404
mRNA	0
mRNA	706.891000000001
mRNA	1040
mRNA	308.458
mRNA	0
mRNA	5255.87
mRNA	35.8014
mRNA	1319.77
mRNA	1710.03
mRNA	231.48
mRNA	2754.63
mRNA	0.8706
mRNA	580.354
mRNA	1303.91
mRNA	7765.27
mRNA	115.847
mRNA	2.1392
mRNA	38094.8
mRNA	43.2234
mRNA	72.35
mRNA	6875.29
mRNA	543.358
mRNA	534.54
mRNA	4299.06
mRNA	2932.03
mRNA	597.505
mRNA	184.26
mRNA	1308.71
mRNA	280.532
mRNA	3.2922
mRNA	1079.12
mRNA	79.9201
mRNA	1157.91
mRNA	26.6939
mRNA	241.27
mRNA	76.6304
mRNA	1.5576
mRNA	19.7242
mRNA	391.199
mRNA	3452.3
mRNA	0
mRNA	2122.95
mRNA	252.039
mRNA	0
mRNA	0
mRNA	261.582
mRNA	89.0665
mRNA	969.05
mRNA	0
mRNA	0
mRNA	1471.21
mRNA	1226.46
mRNA	2807.57
mRNA	343.162
mRNA	5033.92
mRNA	1569.9
mRNA	1093.32
mRNA	89.1832
mRNA	60.6742
